4K-8K,#genre#
贵州家有购物,https://live.lalifeier.eu.org/gzstv/gzjygw.m3u8?t=1740069006&key=cc2157c2d76dc772b71dfb14348a3431
贵州移动,https://live.lalifeier.eu.org/gzstv/gzyd.m3u8?t=1740069006&key=bc71046c3e36cf35bf1ae82ce32528da
贵州综合广播,https://live.lalifeier.eu.org/gzstv/fm946.m3u8?t=1740069006&key=f4613cd2b46478be168bb2417f61bcf1
贵州经济广播,https://live.lalifeier.eu.org/gzstv/fm989.m3u8?t=1740069006&key=9a3b59d5806673a62f553e5c39ef1ffc
贵州音乐广播,https://live.lalifeier.eu.org/gzstv/fm916.m3u8?t=1740069006&key=b4c936b884669f446caf5ebe1654886e
贵州交通广播,https://live.lalifeier.eu.org/gzstv/fm952.m3u8?t=1740069006&key=47799c39661e8d8ad52add6550b1282f
贵州旅游广播,https://live.lalifeier.eu.org/gzstv/fm972.m3u8?t=1740069006&key=45c443ee65e87b2d68b9bd0d7d372b9f
山西,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,https://live.lalifeier.eu.org/sxrtv/sxws.m3u8?t=1740069006&key=88eba3dd58540d09ed13ab24a560453c
山西经济,https://live.lalifeier.eu.org/sxrtv/sxjj.m3u8?t=1740069006&key=a001f022fb274b850ff4d326c271e5bf
山西社会与法治,https://live.lalifeier.eu.org/sxrtv/sxshfz.m3u8?t=1740069006&key=9d78357b1664c0df3a80b07a2eaf5e66
山西文体生活,https://live.lalifeier.eu.org/sxrtv/sxwtsh.m3u8?t=1740069006&key=ad35b59d11e6a20e593a49a6268b54fa
山西影视,https://live.lalifeier.eu.org/sxrtv/sxys.m3u8?t=1740069006&key=3c150782b5b3271bd23ecbec778ae539
山西黄河,https://live.lalifeier.eu.org/sxrtv/sxhh.m3u8?t=1740069006&key=20e67aa4e306eb8ffafc40b48cf25c88
海南,#genre#
海南公共,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000057/1.m3u8
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8
海南文旅,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000113/1.m3u8
海南新闻,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/1.m3u8
海南自贸,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000116/1.m3u8
青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
广西,#genre#
南宁新闻,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影院,https://hls.nntv.cn/nnlive/YSYL_24.m3u8
陕西,#genre#
陕西卫视,http://gxlive.snrtv.com/sxws-SD.m3u8
农林卫视,http://gxlive.snrtv.com/nlws-SD.m3u8
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
陕西移动,http://stream.snrtv.com/sxbc-yd-uBDW46.m3u8
甘肃,#genre#
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃文化影视 ,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃公共应急,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃移动,https://hls.gstv.com.cn/49048r/y72q36.m3u8
宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.flv
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.flv
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.flv
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.flv
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.flv
石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
石嘴山公共,http://live.kanwz.net/zhpd/playlist.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吉林,#genre#
吉林卫视,https://live.lalifeier.eu.org/jlntv/jlws.m3u8?t=1740069006&key=3faa4b10c42cd072812e676b7f087cd6
吉林都市,https://live.lalifeier.eu.org/jlntv/jlds.m3u8?t=1740069006&key=d83e033beaa2083a6eb64b58f2dfbbab
吉林生活,https://live.lalifeier.eu.org/jlntv/jlsh.m3u8?t=1740069006&key=77a591d0180d78199798b51165010f26
吉林影视,https://live.lalifeier.eu.org/jlntv/jlys.m3u8?t=1740069006&key=1f48be1eabcf9205e0c2af04fa3efa07
吉林乡村,https://live.lalifeier.eu.org/jlntv/jlxc.m3u8?t=1740069006&key=9c7529d3234b2d96e0f79acd561dce3f
吉林公共新闻,https://live.lalifeier.eu.org/jlntv/jlggxw.m3u8?t=1740069006&key=cc0f79ca567160bbf883d2209f9ae6cf
吉林综艺文化,https://live.lalifeier.eu.org/jlntv/jlzywh.m3u8?t=1740069006&key=13f9e8ad0b22454d713cb21b3b0382bf
东北戏曲,https://live.lalifeier.eu.org/jlntv/dbxq.m3u8?t=1740069006&key=5a27b94f42cf90926f089a0af35263ed
长春综合,http://p2bj.vzan.com/slowlive/763922717250086092/live.m3u8
长春文旅体育,http://p2bj.vzan.com/slowlive/077592635708642635/live.m3u8
长春市民生活,http://p2bj.vzan.com/slowlive/317775187203351257/live.m3u8
长春经济,http://p2bj.vzan.com/slowlive/349780930188572439/live.m3u8
长春汽车,http://p2bj.vzan.com/slowlive/978419341085239014/live.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
长白山综合,http://stream8.jlntv.cn/cbstv/playlist.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8
延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
黑龙江,#genre#
黑龙江卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8
黑龙江科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226242/index.m3u8
黑龙江法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226330/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226298/index.m3u8
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
齐齐哈尔经济法制,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
新疆,#genre#
石河子新闻,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子经济,http://124.88.144.73:1935/live/dywt/playlist.m3u8
石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
韩国,#genre#
TJB,http://1.245.74.5:1935/live/tv/.m3u8
Job Plus TV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
KBS 1,https://tv.iill.top/kbs/11&p=0
KBS 2,https://tv.iill.top/kbs/12&p=0
BBS 불교 방송,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist.m3u8
CJ OnStyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
CTS 基督教기독교TV,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8
EBS+ 1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+ 2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
EBS 키즈,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
Job Plus tv,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8?zshijd
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
Gugak TV,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
KBC SBS 综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBS Drama,http://mytv.dothome.co.kr/ch/catv/2.php
KBS Joy,http://mytv.dothome.co.kr/ch/catv/3.php
KBS Kids,http://mytv.dothome.co.kr/ch/catv/6.php
KBS LIFE,http://mytv.dothome.co.kr/ch/catv/5.php
KBS LiveCam DokDo,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
MBC,http://123.254.72.24:1935/tvlive/livestream2/playlist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
SBS,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
국방国防TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
日本,#genre#
日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
J SPORTS 1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
J SPORTS 4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
釣りビジョン,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS251&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
東映チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS218&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
歌謡ポップスチャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS329&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日本映画専門チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS255&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
チャンネル銀河,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS305&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
映画･チャンネルNECO,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS223&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ朝日,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS295&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
テレビ東京,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS297&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ファミリー劇場,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS293&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
フジテレビ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS298&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ホームドラマチャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ムービープラス,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS240&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日本テレビ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS294&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日テレNEWS24,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS349&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
日テレジータス,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS257&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
時代劇専門チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
囲碁·将棋チャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS363&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BSアニマックス,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS236&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BSテレ東,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS171&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
GAORA SPORT,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS254&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
LaLaTV,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS314&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK BS,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS101&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK教育,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS292&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
NHK総合,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS291&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
WOWOWシネマ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS193&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
WOWOWプライム,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS191&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
WOWOWライブ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS192&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
キッズステーション,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS330&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
ゴルフネットワーク,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS262&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
スーパー!ドラマTV,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS310&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
スカイA,https://stream01.willfonk.com/live_playlist.m3u8?cid=CS250&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
スターチャンネル1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS200&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
スターチャンネル2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS201&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
スターチャンネル3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS202&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
全国景区直播,#genre#
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
北京-南宫温泉休闲度假区,http://gcalic.v.myalicdn.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
北京-水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城02,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
北京-黄花城水长城04,https://gcalic.v.myalicdn.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
北京-八达岭长城南七楼,http://gcalic.v.myalicdn.com/gc/bgws7_1/index.m3u8?contentid=2820180516001
北京-中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
天津-天津之眼,https://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8?contentid=2820180516001
天津-天津海河,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001
山西-悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
辽宁-沈阳金廊,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8?contentid=2820180516001
黑龙江-雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
江苏-无锡鼋头渚长春桥,https://gcksc.v.kcdnvip.com/gc/dlst02_1/index.m3u8?BR=md®ion=beijing
江苏-无锡鼋头渚赏樱阁,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8?contentid=2820180516001
江苏-南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001
江苏-南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台南,https://gcalic.v.myalicdn.com/gc/ylh03_1/index.m3u8?contentid=2820180516001
江苏-兴化千垛景区,https://mlivecncc.v.wscdns.com/mlive/mlive_djy02_1/index.m3u8?contentid=2820180516001
浙江-云栖小镇,https://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8?contentid=2820180516001
浙江-千岛湖,https://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8?contentid=2820180516001
浙江-普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
浙江-舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
浙江-丽水仙都风景区,https://gcalic.v.myalicdn.com/gc/xdfjq01_1/index.m3u8?contentid=2820180516001
浙江-乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001
浙江-乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
浙江-乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001
浙江-乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001
安徽-西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
安徽-宏村月沼,https://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
安徽-西递半山亭,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
安徽-黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
安徽-宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
安徽-黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8?contentid=2820180516001
安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
